HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS1K,PS4K,PS8K,PS16K,PS32K,CACHESIZE,CS32MB,CS16MB,CS64MB,CS512MB,Performance
N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5666 
N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3879 
N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5852 
N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5759 
N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3831 
N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3835 
N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5683 
N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3870 
N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5742 
Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0158 
N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3898 
N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5721 
N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5809 
N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.4003 
N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3918 
Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2849 
Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0846 
Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2865 
Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0634 
Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2684 
Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2628 
Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2751 
Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0651 
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0857 
Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2784 
Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0882 
Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2566 
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0746 
Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2817 
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.3110 
Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0856 
Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0728 
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0713 
N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5681 
N,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3828 
N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5663 
N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3936 
N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5765 
N,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5795 
N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3827 
N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3826 
Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2605 
N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5291 
Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0665 
Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2671 
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0809 
Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2809 
Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2692 
Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0760 
Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0569 
N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5693 
N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3881 
N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5681 
N,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3658 
N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5738 
N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3903 
Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2995 
Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2903 
Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0846 
Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0894 
N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5750 
N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3870 
Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2929 
Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0704 
N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.5809 
Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2412 
Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,3.2801 
N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,0.3979 
Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,2.0746 
N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4330 
N,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4367 
Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5363 
Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5283 
N,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5177 
Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8394 
N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5166 
Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2793 
Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8444 
N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4493 
N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4455 
N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5102 
N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5111 
Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5398 
Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8379 
Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5287 
Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8457 
N,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4609 
N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5141 
N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4544 
Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.4994 
Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5141 
N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4542 
Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5251 
N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4520 
Y,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5272 
N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5163 
N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5231 
N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5136 
Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2064 
N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5093 
Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8158 
Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8492 
Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8400 
Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8309 
N,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4533 
N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4455 
Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5344 
Y,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5278 
N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5056 
N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5840 
Y,Y,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8293 
N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5132 
Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8412 
N,N,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4477 
N,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4527 
N,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5172 
N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5127 
Y,N,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5211 
Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8248 
Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5253 
Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.3166 
Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8326 
N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4608 
N,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4545 
Y,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5319 
Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5165 
N,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4443 
Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5068 
N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4429 
Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,6.4936 
N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5103 
N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3644 
N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5192 
N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5135 
N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5208 
Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8303 
Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8318 
Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8350 
Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8320 
N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4638 
N,N,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4646 
Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5287 
N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3943 
Y,N,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5151 
N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5372 
Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8605 
N,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5393 
Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8559 
N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4617 
N,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4629 
N,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5405 
N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5439 
Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5273 
N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3653 
Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8266 
Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5278 
Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8503 
N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4646 
N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4665 
Y,N,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5077 
Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5348 
N,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4681 
Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5153 
N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4664 
Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0237 
N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3887 
Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5414 
N,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5281 
N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5248 
N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5357 
N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5288 
Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8334 
Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8527 
Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8521 
Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8540 
N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4750 
Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0325 
N,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4714 
Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5312 
Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5208 
N,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5341 
Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8683 
N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5399 
Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8528 
N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4753 
N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4754 
N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5306 
Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0378 
N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5263 
Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5172 
Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8542 
Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5162 
Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8416 
N,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4728 
N,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4743 
Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5215 
Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5083 
N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4785 
Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0802 
Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5480 
N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.4775 
Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,6.5241 
N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5388 
N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5368 
N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5260 
N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,0.5303 
Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8593 
Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8465 
Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8378 
Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0723 
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,5.8466 
N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4308 
N,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4351 
Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5264 
Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5168 
N,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5157 
Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8220 
N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5115 
Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8343 
N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4455 
N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5057 
N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4435 
N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5081 
N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5071 
Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5306 
Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8277 
Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5140 
Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8434 
N,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4620 
N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4525 
Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5006 
N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.5690 
Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5101 
N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4521 
Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5121 
N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4498 
Y,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5145 
N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5204 
N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5240 
N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5164 
N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5131 
Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8257 
Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2294 
Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8422 
Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8244 
Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8173 
N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4628 
N,N,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4652 
Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5295 
Y,N,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5252 
N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5372 
Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8699 
N,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5408 
Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,3.2663 
Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8519 
N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4761 
N,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4719 
N,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5340 
N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5386 
Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5264 
Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8621 
Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5215 
Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8673 
N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4646 
N,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3634 
N,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4663 
Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5372 
Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5447 
N,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4717 
Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5178 
N,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.4732 
Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,6.5046 
N,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5434 
N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5452 
N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5382 
N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,0.3857 
Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,2.0368 
N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,0.5387 
Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,5.8404 
